Rainfall_Max,Damages,Storm
5.163900036,5.8289456176102075,0
5.755987113,9.03025631012242,0
4.934796005,9.350450079960828,0
5.237738176,8.848222068371385,0
5.410736886,9.58293787645873,0
5.763770983,7.31455283232408,0
5.658612908,8.68270762989381,0
4.158783243,9.138844370271112,0
4.442109883,9.417923485172336,0
6.183910595,8.294049640102028,0
5.658612908,11.682887624773327,0
4.559199788,9.68084387626357,0
6.839537791,9.99984264077889,0
4.66925655,9.98502145551739,0
5.812398683,9.510963348560765,0
5.280377237,9.577411092097035,0
6.488811703,9.194312610898985,0
5.308658751,10.323808431876278,0
4.135169282,11.338619695739318,0
4.002087072,6.472346294500901,0
5.404778475,11.09209287973094,0
5.372003893,9.055322649709574,0
4.527167805,9.979244164935375,0
4.507212245,7.992268643270745,0
5.788443582,10.100163917635166,0
5.680183918,10.459324782131466,0
5.208771597,10.654290245584235,0
5.968511413,9.358674166481876,0
5.945944903,8.334471554600944,0
5.860172858,9.121181235656364,0
5.326319452,8.463792414689122,0
4.447345565,7.355001921105257,0
17.2799336100112,8.116614127131083,2
17.6301934064502,10.392289015226048,2
14.5869359784874,10.750408484751976,2
14.9798323824899,10.378384813410872,2
15.2839591705136,11.219053071958609,2
16.0884883246854,12.44213352773717,2
16.7133325019511,12.260185192089033,2
16.7133325019511,9.039504600285316,2
17.8810677923555,0.0,2
18.0605520798659,8.043175115049507,2
19.3511780621989,8.11099781672833,2
19.3379497971903,11.217163639044028,2
19.9955689516544,11.773410117920385,2
20.0052912586145,0.0,2
18.5464170461905,8.500547416015591,2
19.9998437460641,0.0,2
17.91457005761,11.920429293474962,2
16.8034611690813,9.381039650992346,2
17.2125004652127,10.829149437671497,2
16.5291879845327,0.0,2
18.6041802641178,11.202941885621682,2
14.7386971768977,12.560226494177137,2
16.0884883246854,8.803994876440711,2
17.2799336100112,8.15082571196369,2
18.9366583472343,8.269177886466858,2
18.5941380102451,0.0,2
16.9025555684357,8.182408330375786,2
17.0909998324475,8.19875496017758,2
18.6761432706902,7.242282768665423,2
18.3744457871791,0.0,2
19.4163919419642,8.658282947508631,2
19.4563431891697,9.45116351422516,2
18.6761432706902,9.503684385346263,2
19.5728891645787,10.725748005183656,2
16.3068329257728,12.29038107284036,2
16.4877419915548,12.420703667858543,2
18.4162607521431,7.369109106320202,2
17.2799336100112,11.259120623898394,2
16.3068329257728,8.396691964823852,2
12.5470037898626,0.0,2
17.2125004652127,12.124708565228223,2
17.6394681921051,7.908335687377152,2
17.9952685220509,12.55584891826233,2
19.9955689516544,0.0,2
17.9952685220509,4.800736969532067,2
17.6688805257919,8.68786380546933,2
17.6688805257919,13.018719121463212,2
18.401098862665,14.76763392377399,2
18.8927754252406,9.425777504981344,2
17.2125004652127,0.0,2
17.2125004652127,8.536674198370688,2
18.3445463045295,11.687551654900942,2
16.8034611690813,0.0,2
18.0297168849257,8.617671809982456,2
17.007980817147,8.617429400211071,2
18.5944406044379,10.496733731577004,2
18.5944406044379,10.827475385577689,2
18.6593757241333,11.292078274998929,2
18.8927754252406,9.232086208057844,2
18.5944406044379,10.484404564198922,2
18.0297168849257,0.0,2
20.2989343811446,10.975223896878822,2
14.5042955153662,6.226892337255411,2
16.333886749106,11.637705828791296,2
18.6742227991495,10.64275610109974,2
16.4877419915548,11.203234156450852,2
16.8034611690813,7.902406072906128,2
17.8810677923555,9.22695950595795,2
19.5808845892889,0.0,2
17.2799336100112,7.7936115453335395,2
18.5464170461905,11.754320166151889,2
14.5042955153662,14.47942350210549,2
18.0297168849257,11.013417224014615,2
17.007980817147,12.625572011126982,2
19.9955689516544,8.874291245831106,2
19.5366399706177,11.516401815455833,2
20.0930608925819,8.240965269009573,2
20.0573110899964,9.862413442904195,2
19.4241571439043,11.871062040205317,2
18.8487701084753,8.050039896106433,2
15.9812759816375,8.85746107259891,2
19.8552045597665,8.439305160758053,2
18.9089318483991,12.222670830354806,2
17.2125004652127,7.328594924196501,2
17.0390311209235,10.69631851655551,2
14.4201069811665,10.86030660381222,2
16.8034611690813,12.834749195981232,2
20.6037727453696,8.363496408562161,2
14.5063805003618,11.36438485257919,2
16.1720228140283,11.268027492849509,2
16.2602473372295,9.856813048778085,2
16.2602473372295,9.823987530915208,2
17.9952685220509,10.231029316643246,2
14.8569150418555,8.959273056017654,2
17.2183843043444,7.395782994072124,2
17.2183843043444,0.0,2
20.5150922072358,10.19399213794793,2
12.5470037898626,12.739492877736076,2
14.6973769453371,10.687486351909037,2
14.5549559068306,0.0,2
19.4149460060789,11.648751148694998,2
18.920646799372,10.408189062137014,2
17.8810677923555,8.692822404349068,2
16.8034611690813,8.619850857665275,2
17.0936661010702,8.734006347995466,2
14.836335444106,11.457989544267614,2
19.1685193706681,9.674670436951066,2
18.3529804437364,12.632113154163784,2
17.8172041172583,10.37821811719878,2
17.4649227833502,0.0,2
13.3736467326032,11.144794002160715,2
13.6504029670673,13.125177214847955,2
12.261469250337,13.651283464502416,2
19.0251034704366,8.25464851067471,2
16.2602473372295,15.059822119430088,2
13.4393899705444,8.91110919798487,2
13.4393899705444,12.035378507540395,2
17.9952685220509,11.156861762756634,2
19.9434121413023,8.446234102475744,2
17.6464670687767,8.808811506689537,2
20.1556633699009,7.89444482687322,2
20.049352449504,8.522379718103538,2
16.2602473372295,8.723595791716487,2
16.2602473372295,11.059062865586538,2
16.2602473372295,0.0,2
18.8927754252406,9.72525283323364,2
10.6572740863035,12.90013825420587,2
18.6593757241333,5.026639868237972,2
19.4163919419642,11.357615079611053,2
16.2263892496098,13.320249114832002,2
15.0073878207442,8.31777593229666,2
19.8412475242384,8.102919400526678,2
17.91457005761,11.154026335077026,2
16.2602473372295,12.565394543193928,2
18.5862811354502,6.627273885967057,2
14.9924786436094,8.149278170974156,2
16.411910440113,12.893432008943938,2
13.487497246666,11.450615073041464,2
19.3029940298627,12.086416769702966,2
18.5697840561868,10.83201273734262,2
14.3352752830698,7.755887077260742,2
19.0982009657476,8.056433108656968,2
14.4201069811665,6.245253688536579,2
18.8488682217876,8.200595736350769,2
18.0297168849257,12.95399939884098,2
19.9998437460641,14.736480915291468,2
19.1685193706681,0.0,2
19.4919422149674,8.323972453753282,2
18.2079291718814,9.5311839723536,2
17.9090631044944,12.925119660913923,2
16.8772559047862,0.0,2
13.4021765322411,5.415122146090121,2
13.2592659878174,9.03024194220311,2
16.0340319431193,10.002314269342955,2
16.0340319431193,13.674864429812052,2
16.8034611690813,10.017015325166792,2
17.007980817147,10.415242344491626,2
17.007980817147,8.768362720310845,2
17.8338715931692,10.350111238514016,2
18.3445463045295,7.891442942842344,2
17.9952685220509,13.496066739370857,2
5.68031957715145,9.230117508751404,2
13.7940485811491,10.8163235235905,2
16.9025555684357,8.068678609797466,2
18.3445463045295,8.234941680072431,2
18.5798353800695,7.935072047100619,2
18.0297168849257,10.464799615269364,2
19.10810685824,9.740351962353994,2
17.2125004652127,11.0094567129378,2
17.2125004652127,9.750709263882484,2
15.2728692334876,11.236394058786344,2
18.294703266148,10.13511897969869,2
19.3632493078585,11.6040753664415,2
14.5869359784874,0.0,2
15.0181548289303,8.410502903113654,2
18.1174852279171,11.122472410012566,2
13.7281833284129,9.966539344038694,2
20.124675917309,10.065008434149764,2
17.8338715931692,14.44181893108888,2
15.2839591705136,11.078492819788814,2
18.1174852279171,8.548951514684498,2
17.2125004652127,4.800736969532067,2
17.6827699989783,13.703691206639451,2
19.5320517675312,10.21844426712279,2
19.2129963084811,9.349246295898151,2
16.6969113198996,12.762869377945542,2
19.4425213973405,11.433382132588092,2
18.7634318352127,8.237426377160936,2
19.4790293571203,0.0,2
17.3424925295329,11.366326201295804,2
18.7141138965053,9.407901875269571,2
13.4393899705444,9.77720751942579,2
14.9826333132985,11.531549554926764,2
18.2763694886931,9.192229353103366,2
16.2602473372295,15.511333554307429,2
16.8114270428014,7.7373545826775825,2
11.9895653440743,14.730519484677089,2
15.9209242460642,9.09920543863478,2
15.9209242460642,9.46143210879652,2
16.1720228140283,15.25560159165418,2
18.5944406044379,5.061201657666944,2
19.8834087679236,15.341319200359065,2
18.6416888177891,9.781076951194631,2
18.9436698869919,13.621251309623451,2
19.4790293571203,12.182569804880384,2
19.2279640498506,6.28099491041738,2
18.1174852279171,13.587886107399155,2
12.5744130253453,13.55991354391834,2
17.3084260651306,12.68527056495184,2
19.4163919419642,0.0,2
17.91457005761,13.345084119347252,2
16.8034611690813,9.741613121187148,2
16.8034611690813,9.98757866971467,2
20.5356107337299,8.801779476860547,2
18.9941892697095,10.658467095887913,2
19.3755422482539,9.17766014314755,2
18.1410927084884,8.902031012289665,2
16.4877419915548,16.474278392985564,2
14.8256491711131,8.714176734040839,2
15.8966161787188,0.0,2
16.9412496417492,12.83951148748298,2
15.8417903038415,13.756722659588153,2
12.7097662563867,14.723869871129928,4
11.5924472700481,15.802412576024642,4
11.4051206768245,11.259120623898394,4
11.9472239728553,9.388580276817224,4
11.2513698612094,9.242131631885004,4
11.3386888615214,8.874853649576263,4
11.2321572354646,19.224538832320533,4
10.9308611737947,13.630318140189637,4
12.1566965356446,9.338223342256027,4
10.6255908676595,8.15121222329992,4
10.9308611737947,11.00541367771119,4
10.9308611737947,15.896626784077013,4
10.7782260207271,16.31412139824127,4
10.7782260207271,10.671264818924726,4
10.8267477832134,13.083314726247531,4
10.6410964712951,10.87644061966804,4
11.4226796153572,11.555372506386256,4
10.9478972894904,7.095893221097532,4
11.2546981076857,11.986054455183371,4
11.1716608364163,9.200518292898405,4
11.1716608364163,13.103770394193653,4
10.7143367182878,17.35719904566236,4
10.7143367182878,9.356335024510122,4
15.9117051864109,7.214077538652467,4
11.2485509092107,10.541580163446657,4
10.9712125989746,8.900205443472347,4
12.1737180991057,11.074553827229098,4
13.7184908090811,13.211274691702808,4
11.1398106229938,9.771031010623988,4
12.7539358624447,8.572302395949142,4
13.2671502971804,12.683173033110476,4
13.1167257153037,10.22434348696165,4
13.8293399228195,12.488725995122977,4
15.4977563853436,9.907924693848544,4
16.0188987478904,7.66588463225174,4
15.8787885045574,9.976180237929569,4
11.7407895877569,10.613641298188291,4
10.9308611737947,11.107189020053562,4
12.6702544939504,18.565531854515193,4
12.6702544939504,9.861505510420768,4
12.7097662563867,12.371532251996026,4
11.9553753848188,10.713394578805444,4
12.7097662563867,12.145224798800912,4
12.8179610353471,11.248755992094058,4
10.6255908676595,8.011686729127847,4
12.7097662563867,8.189499906782464,4
10.6842731158866,12.42983552502109,4
11.7111345041582,15.171906543994286,4
11.3924133912622,10.340592790565536,4
11.5932072225014,13.858262298925585,4
13.8655846621097,14.691380081659265,4
11.2383212535976,17.01351310379321,4
11.3865265357842,18.708705424357337,4
11.9317163373171,15.746352031215412,4
12.7097662563867,11.408734043433254,4
10.2372816709817,7.946044150467141,4
8.74265363109924,12.525514397486242,4
11.7111345041582,9.94697415383646,4
15.9474721102729,11.007481666500912,4
15.9474721102729,10.6460456569353,4
10.7143367182878,16.670463574754255,4
12.2642775496615,19.2382842015484,4
12.5549030532891,8.641384097194928,4
16.535256397303,12.899840333535549,4
10.493202684892,13.381068154106888,4
11.9169647018831,15.01664788211312,4
12.5549030532891,7.510660415015957,4
12.8791796215298,14.92521162491786,4
12.7172542135918,15.40329760480156,4
15.4977563853436,9.56436340269933,4
11.2321572354646,17.03516592291214,4
10.923791308186,13.812481715648929,4
13.3138958181067,14.194926281149275,4
13.7798984207808,14.971697671168773,4
13.1167257153037,10.232235749705962,4
13.0754659269842,11.454515114843804,4
13.0754659269842,9.993596959006217,4
13.3138958181067,10.86988567589287,4
13.3228837472835,17.763299635369307,4
10.2372816709817,12.075803468945214,4
12.8370360358618,7.095893221097532,4
12.3362915184597,17.955545433031265,4
15.0900392813584,11.45270932221486,4
15.5895389690858,9.10129975972859,4
11.5924472700481,9.94748721292417,4
11.9472239728553,10.97071718341553,4
12.3362915184597,13.055223844566674,4
13.591898264324,10.644705591007728,4
12.3362915184597,15.155367138639294,4
12.2642775496615,16.034498614468593,4
12.8370360358618,7.433713820372319,4
14.6761323744623,11.85773910090149,4
12.1922635808633,15.216110494649838,4
10.923791308186,17.028911045292297,4
10.923791308186,15.911779398173536,4
12.4790155929484,11.29661352496898,4
12.7097662563867,10.714645742764407,4
12.1660269352948,14.129277790035758,4
12.2642775496615,8.421179964532222,4
11.2321572354646,18.639407883179672,4
10.1954922447645,12.646945630236774,4
12.7097662563867,13.354364829423751,4
12.2642775496615,14.843867907644606,4
12.4095903014753,7.91765292274121,4
12.3362915184597,13.733113920303447,4
12.3362915184597,17.85292635279919,4
10.923791308186,13.17059109771758,4
11.528306975574,8.788995850693341,4
8.91100302857868,11.651869681794617,4
14.2401730419652,8.264703215306797,4
9.63417760483273,12.646695544803558,4
9.41079979502291,16.138003955023454,4
11.3884289423923,11.377282129477807,4
15.3035154514042,16.58506689341303,4
13.3228837472835,10.968248288278598,4
11.2321572354646,18.738960654146737,4
13.591898264324,10.6718242986881,4
12.4790155929484,12.416733329024932,4
12.5230288874232,13.428138233850072,4
13.5185440962674,8.702221082780907,4
13.8293399228195,11.079568161060164,4
10.9379086395792,10.765687818425407,4
15.7111837120186,10.78490854004936,4
14.6959220002093,18.011650865292875,4
13.5554541492456,13.3928993317129,4
11.6595512273958,9.240312680945046,4
12.8053239762873,7.173820379208951,4
11.9394701550862,7.338225146079868,4
11.9317163373171,15.587873511821536,4
15.5738165005876,9.87682935945748,4
13.591898264324,11.514931850831296,4
11.0981629832865,14.453473917421649,4
8.91100302857868,10.665684002992604,4
12.1781258368018,17.721631352765094,4
12.1781258368018,8.584904174969147,4
12.0168713980719,14.74638939610096,4
8.74265363109924,14.34915401167192,4
12.6547528660201,11.082375137211626,4
12.3362915184597,17.758191859997574,4
11.9394701550862,11.700242855114809,4
9.79234094207754,18.30479121942176,4
14.0140987965865,13.902776762482612,4
12.3216931944491,8.577362180035866,4
13.3643883759981,10.063068319859743,4
12.384901998184,13.141823671601417,4
12.2314779897777,6.403574197934815,4
11.4226796153572,12.492239896218589,4
12.1922635808633,14.519602663713332,4
11.9635267967823,7.203167397495829,4
12.0108345003555,15.72459563379955,4
13.5509601846572,18.624277888291964,4
9.6351165604339,16.059170359461902,4
7.9773697813175,12.378554282042156,4
9.07935242605811,19.867341081772334,4
13.591898264324,17.035964050460166,4
15.5338807824051,18.759996184122706,4
11.6849517941062,11.130164945861925,4
11.5588714924396,6.403574197934815,4
12.4898876172175,11.833655149595115,4
10.923791308186,13.170675370125156,4
10.923791308186,13.826499715386865,4
10.923791308186,7.095893221097532,4
11.0779742718253,18.562323444418805,4
11.3865265357842,17.011570033538753,4
12.9871383814322,17.05331952399983,4
12.0299745722592,11.718071712011556,4
9.07935242605811,18.38537480051109,4
16.1837605085272,8.844408428203344,4
11.8632187505207,14.332163967152423,4
12.3362915184597,7.543125030622414,4
12.4076535557041,11.009434543059283,4
15.1906370577813,13.030442718677648,4
11.4051206768245,16.525690152963882,4
13.8745908246135,13.888715777044746,4
8.91100302857868,17.202974294704113,4
9.31079825449367,17.96529021874895,4
9.6351165604339,13.28138444049394,4
9.81327403643625,17.933479462541833,4
9.9914315124386,13.818391543935917,4
15.6530719452116,14.685492587494355,4
12.3278499607294,10.420290078980225,4
9.9914315124386,13.923898791455072,4
10.3693142553403,14.692530241978378,4
7.07577790432035,19.23335255036414,4
6.22266501894917,20.17879353133301,4
11.8245302284004,11.4120152542215,4
15.4977563853436,10.313973369101156,4
15.4977563853436,11.056760675724984,4
11.9635267967823,19.248661900207033,4
12.3340067270096,14.204364284530568,4
13.3138958181067,18.79050069359942,4
13.5509601846572,17.659435003175624,4
15.1867652699989,14.75762817402144,4
16.0976111354726,14.718038536127764,4
15.7477513029526,10.155634412027794,4
15.9474721102729,13.636470682558809,4
10.9449561053636,8.948710637675346,4
14.2401730419652,16.481935567069478,4
10.7743760828428,17.319700964588485,4
11.9635267967823,11.48306958060416,4
10.5214981401505,9.987085778012124,4
8.74265363109924,13.512264499271897,4
12.1421241571027,14.480516358265348,4
12.1421241571027,15.601596439455385,4
12.6297534252696,18.277432754870947,4
14.5021136532461,15.014527530416416,4
12.1178877997051,17.20858361717804,4
11.9714980497486,16.168793284275033,4
13.7880245512077,18.392606005587066,4
9.34191189379631,19.174777537748607,4
12.3401121623392,10.276711109715016,4
13.591898264324,11.565454725237174,4
11.9635267967823,10.924134335762703,4
15.5252631275614,6.623719882650553,4
12.1640272987018,17.198877190460063,4
12.4634538873044,10.313973369101156,4
10.6214259246952,10.545042973119468,4
12.3216931944491,8.724467489565768,4
11.2352392445311,11.230635230400146,4
15.3222541479914,13.095876065303798,4
12.1387923811204,12.69682128876858,4
11.2383212535976,11.64538813671598,4
12.4634538873044,14.864975983853563,4
13.6266541640598,10.160154077207624,4
11.2352392445311,15.993630441725236,4
11.6607745182478,11.142137687543382,4
13.591898264324,9.11421706167084,4
14.1422219625045,16.997195607448703,4
13.2657724492102,15.315412681516952,4
12.3362915184597,17.272689849026733,4
8.91100302857868,17.19846364398053,4
11.8862310454128,7.3036547822206,4
11.2383212535976,15.104086103343864,4
14.0233919273387,15.006168327343651,4
12.6214085677335,14.595192545305638,4
12.4076535557041,18.790115701628533,4
6.30070167170634,16.51880119562647,4
11.3865265357842,19.23732988302196,4
11.2321572354646,14.073437314316926,4
12.4000398501916,16.07139890885108,4
12.5549030532891,16.49999698519787,4
12.6317876976265,8.937683520092428,4
12.0450865601202,15.243329366026938,4
12.0450865601202,18.754719336376624,4
12.3362915184597,13.902739921193175,4
11.6379987688479,18.854835716496595,4
11.8245302284004,17.43179776793588,4
6.40079681972987,12.618868087638466,4
12.2679500756456,15.556292735502243,4
12.3187815633208,17.452586075229725,4
13.2362133357629,15.306580100467304,4
13.2362133357629,15.556055578819157,4
15.758327566617,9.562857484099569,4
9.34191189379631,17.3410835784628,4
9.21063215992721,17.025997213548187,4
12.9429326233349,15.562437982323347,4
13.591898264324,12.01306236733984,4
12.7097662563867,15.481049252476309,4
10.7705261449584,14.45089484555298,4
10.7705261449584,13.817037112187244,4
13.5509601846572,16.719263549808428,4
11.9635267967823,18.538576462681995,4
11.7779870334152,15.760373455986455,4
10.9273262409904,20.843005149205325,4
13.7928971790703,8.012574928726231,4
13.1700032882816,18.610391286993497,4
9.63417760483273,10.80054816520007,4
12.8989749021784,13.334990900608846,4
14.2401730419652,13.104460920440486,4
14.4581527082138,13.725937932868124,4
11.9115740127757,9.36014906758973,4
15.8787885045574,17.644246959940205,4
12.8601076843113,16.013330637953587,4
10.9449561053636,9.887574610596054,4
12.7097662563867,7.117854116775538,4
11.10281410746,17.652383583182974,4
12.8370360358618,17.38796841705331,4
11.1838178603604,11.82201696136407,4
13.0939438407918,16.20734109555947,4
9.79029022607687,10.29422473523968,4
10.253926743712,14.828123967802544,4
11.9635267967823,12.38730077141304,4
11.7779870334152,8.335287548118272,4
16.1552867772014,13.72209811232285,4
12.7632596227953,8.764184510735236,4
12.8370360358618,15.487780866932727,4
12.8634445428332,13.517150397108027,4
10.4266826453572,16.610038308817927,4
10.6130212574868,16.31912867131833,4
14.6761323744623,8.245898771539606,4
14.9906945368322,18.86892368027452,4
14.0140987965865,16.750975915405014,4
11.9714980497486,9.874556043505052,4
11.9714980497486,19.998177120981943,4
15.5252631275614,14.75220892623655,4
13.4130942436321,16.744585684744163,4
13.5715372042132,10.70882348320948,4
11.0779742718253,17.403301365093835,4
10.9273262409904,17.280895517315553,4
13.3760103759236,14.08879421900412,4
6.74731714410558,10.685250738647076,4
11.9635267967823,16.696023433059104,4
12.6316351941589,9.61872388406438,4
12.6489473808133,15.918442035650306,4
11.5924472700481,14.338578738869812,4
12.1815144702614,18.588083607385144,4
13.9427067337647,15.215988628019357,4
10.4905731713619,14.58957909391992,4
10.3314115225333,14.7239184940808,4
10.7662715168928,12.198574202342249,4
12.0858664417891,11.11196270605948,4
12.0858664417891,14.419087497705966,4
12.1922635808633,18.63290344664696,4
14.6761323744623,17.701091632947364,4
12.2055220408537,16.663732806322646,4
11.6775624070521,13.301081783975263,4
13.1949568934276,15.034105044579984,4
13.2362133357629,12.84135541014815,4
13.2362133357629,13.49774550964929,4
12.3362915184597,15.528968406280535,4
12.149909157621,15.027221416179072,4
14.5618453860921,14.223214318419368,4
15.0351415001089,17.345917426255433,4
14.4581527082138,16.794173822301286,4
13.1700032882816,14.982156440381758,4
12.6355490492686,20.25948780649446,4
12.7480692111141,11.322121070428189,4
8.74265363109924,12.48313482602277,4
8.74265363109924,12.086892409243426,4
10.3400498714286,16.923723956854914,4
10.4905731713619,17.111033914829747,4
13.1655093236932,12.282740310302332,4
12.3362915184597,8.68083469059683,4
15.0316275072325,15.980999638332468,4
13.9613819283361,13.36774586423559,4
13.5185440962674,14.515436838414832,4
12.9433094186371,16.985516826711585,4
15.5895389690858,10.982173966313384,4
15.5895389690858,10.68334806567488,4
15.7087321588196,15.891567819422564,4
14.3744434969366,19.17205724826793,4
14.8853404133568,9.545086834591425,4
13.0171228292797,19.198698614791233,4
13.3730143995314,16.042551539742696,4
12.2642775496615,19.266842317696064,4
12.3158699321924,16.554135190366008,4
12.4712760263462,15.777728078959738,4
12.4076535557041,19.21173153220075,4
11.5075634427026,10.189270823404646,4
